timestamp,open,close,high,low
2023-09-01,0.93626294,0.93626294,0.93626294,0.93626294
2023-09-02,0.9412896,0.9412896,0.9412896,0.9412896
2023-09-03,0.93543978,0.93543978,0.93543978,0.93543978
2023-09-04,0.92572892,0.92572892,0.92572892,0.92572892
2023-09-05,0.93391522,0.92399121,0.93391522,0.92399121
2023-09-06,0.913935,0.86975769,0.913935,0.86975769
2023-09-07,0.88173048,0.87851234,0.88753332,0.85650663
2023-09-08,0.88787569,0.87844183,0.88787569,0.87844183
2023-09-09,0.87834404,0.88749623,0.88749623,0.87834404
2023-09-10,0.88494335,0.88494335,0.88494335,0.88494335
2023-09-11,0.8755973,0.89350392,0.89350392,0.8755973
2023-09-12,0.8954594,0.8954594,0.8954594,0.8954594
2023-09-13,0.88649547,0.88649547,0.88649547,0.88649547
2023-09-14,0.88537974,0.88537974,0.88537974,0.88537974
2023-09-15,0.89208617,0.89208617,0.89208617,0.89208617
2023-09-16,0.89929765,0.89929765,0.89929765,0.89929765
2023-09-17,0.89744471,0.89744471,0.89744471,0.89744471
2023-09-18,0.90160269,0.90160269,0.90160269,0.90160269
2023-09-19,0.89804086,0.90786692,0.90786692,0.89804086
2023-09-20,0.90256006,0.90256006,0.90256006,0.90256006
2023-09-21,0.90946173,0.90946173,0.90946173,0.90946173
2023-09-22,0.90017459,0.90017459,0.90017459,0.90017459
2023-09-23,0.90211962,0.90211962,0.90211962,0.90211962
2023-09-24,0.90168822,0.90168822,0.90168822,0.90168822
2023-09-25,0.90278532,0.90278532,0.90278532,0.90278532
2023-09-26,0.89372843,0.89372843,0.89372843,0.89372843
2023-09-27,0.8944338,0.8944338,0.8944338,0.8944338
2023-09-28,0.89060188,0.88061394,0.89060188,0.88061394
2023-09-29,0.88607311,0.88607311,0.88607311,0.88607311
2023-09-30,0.88860012,0.88860012,0.88860012,0.88860012
2023-10-01,0.89034155,0.89034155,0.89034155,0.89034155
2023-10-02,0.89451133,0.89451133,0.89451133,0.89451133
2023-10-03,0.89440481,0.89440481,0.89440481,0.89440481
2023-10-04,0.89330359,0.89330359,0.89330359,0.89330359
2023-10-05,0.89166092,0.89166092,0.89166092,0.89166092
2023-10-06,0.89348583,0.89348583,0.89348583,0.89348583
2023-10-07,0.88687495,0.88687495,0.88687495,0.88687495
2023-10-08,0.88497658,0.87611088,0.88497658,0.87611088
2023-10-09,0.87002629,0.87002629,0.87002629,0.87002629
2023-10-10,0.87020804,0.8613774,0.87020804,0.8613774
2023-10-11,0.85254544,0.8440868,0.85399965,0.84401173
2023-10-12,0.83537661,0.81695619,0.83537661,0.81695619
2023-10-13,0.80873432,0.78470726,0.80873432,0.72585905
2023-10-14,0.78914584,0.78914584,0.78914584,0.78914584
2023-10-15,0.79731039,0.79731039,0.79731039,0.79731039
2023-10-16,0.80927125,0.80927125,0.80927125,0.80927125
2023-10-17,0.80427948,0.80427948,0.80427948,0.80427948
2023-10-18,0.80480433,0.79671003,0.80480433,0.79671003
2023-10-19,0.7952284,0.7952284,0.7952284,0.7952284
2023-10-20,0.79414937,0.79414937,0.79414937,0.79414937
2023-10-21,0.78579287,0.77784974,0.78579287,0.77784974
2023-10-22,0.76811239,0.75120502,0.7758119,0.75120502
2023-10-23,0.74296697,0.76188059,0.76188059,0.72488668
2023-10-24,0.75210316,0.75210316,0.75210316,0.75210316
2023-10-25,0.75969071,0.74401843,0.77554212,0.7421904
2023-10-26,0.73304923,0.73345308,0.74118278,0.73304923
2023-10-27,0.72602055,0.72602055,0.72602055,0.72602055
2023-10-28,0.73532551,0.73532551,0.73532551,0.73532551
2023-10-29,0.72903875,0.74397643,0.74397643,0.72903875
2023-10-30,0.73627968,0.71342752,0.73627968,0.64941195
2023-10-31,0.72058664,0.72790587,0.72790587,0.72058664
2023-11-01,0.73521121,0.72802199,0.73558578,0.72783792
2023-11-02,0.73542104,0.7352749,0.73542104,0.72794837
2023-11-03,0.73691954,0.72922862,0.73691954,0.72922862
2023-11-04,0.73822378,0.73822378,0.73822378,0.73822378
2023-11-05,0.74153786,0.74153786,0.74153786,0.74153786
2023-11-06,0.74905302,0.74905302,0.74905302,0.74905302
2023-11-07,0.74826466,0.74826466,0.74826466,0.74826466
2023-11-08,0.75331924,0.75331924,0.75331924,0.75331924
2023-11-09,0.74902306,0.757277,0.757277,0.74902306
2023-11-10,0.76489809,0.76489809,0.76489809,0.76489809
2023-11-11,0.7642082,0.77208011,0.77208011,0.7642082
2023-11-12,0.77996569,0.79093471,0.80287137,0.77996569
2023-11-13,0.78244442,0.77343427,0.78244442,0.77343427
2023-11-14,0.76566582,0.77257994,0.77340105,0.76492054
2023-11-15,0.7804098,0.77091686,0.7804098,0.77091686
2023-11-16,0.77881173,0.76247586,0.77881173,0.76247586
2023-11-17,0.77081313,0.81294354,0.81298092,0.77081313
2023-11-18,0.80463534,0.80463534,0.80463534,0.80463534
2023-11-19,0.81474021,0.76478662,0.81474021,0.76478662
2023-11-20,0.77274944,0.77274944,0.77274944,0.77274944
2023-11-21,0.77481095,0.77481095,0.77481095,0.77481095
2023-11-22,0.77984333,0.77984333,0.77984333,0.77984333
2023-11-23,0.77735874,0.76953774,0.77735874,0.76953774
2023-11-24,0.77046013,0.77046013,0.77046013,0.77046013
2023-11-25,0.77295162,0.81520387,0.81520387,0.77295162
2023-11-26,0.87328532,0.86605835,0.91432639,0.86605835
2023-11-27,0.87507741,0.90773732,0.90773732,0.87507741
2023-11-28,0.89865966,0.87870237,0.9105541,0.87870237
2023-11-29,0.8691333,0.8691333,0.8691333,0.8691333
2023-11-30,0.86032465,0.85162572,0.86032465,0.85162572
2023-12-01,0.84300049,0.84300049,0.84300049,0.84300049
2023-12-02,0.84197985,0.84197985,0.84197985,0.84197985
2023-12-03,0.85155518,0.85155518,0.85155518,0.85155518
2023-12-04,0.8562096,0.8472456,0.8562096,0.8472456
2023-12-05,0.84816069,0.84816069,0.84816069,0.84816069
2023-12-06,0.85687624,0.85687624,0.85687624,0.85687624
2023-12-07,0.8534749,0.85673146,0.90476746,0.8534749
2023-12-08,0.87829434,0.87829434,0.87829434,0.87829434
2023-12-09,0.86950154,0.86950154,0.86950154,0.86950154
2023-12-10,0.87363901,0.88270338,0.89204773,0.87363901
2023-12-11,0.89204369,0.88303986,0.89204369,0.88303986
