timestamp,open,close,high,low
2023-03-13,1.004745,1.003937,1.00577998,1.00289
2023-03-14,1.00516857,1.00337658,1.00596851,1.00222462
2023-03-15,1.00444,1.00331639,1.00444,1.0023
2023-03-16,1.00221844,1.00226092,1.00226092,1.00120495
2023-03-17,1.001226,1.00231828,1.0023396,1.001226
2023-03-18,1.00334,1.0022865,1.00334,1.0022865
2023-03-19,1.002765,1.002765,1.002765,1.002765
2023-03-20,1.003,1.003,1.003,1.003
2023-03-21,1.00199379,1.002,1.00305,1.00198504
2023-03-22,1.00305812,1.00204017,1.00307,1.002
2023-03-23,1.00307773,1.002,1.00307773,1.002
2023-03-24,1.0009844,1.0009844,1.0009844,1.0009844
2023-03-25,1.001,1.001,1.001,1.001
2023-03-26,1.001,1.001,1.001,1.001
2023-03-27,1.000495,1.000495,1.000495,1.000495
2023-03-28,1.00014,1.00014,1.00014,1.00014
2023-03-29,1.00013192,1.00013192,1.00013192,1.00013192
2023-03-30,1.000305,1.000305,1.000305,1.000305
2023-03-31,1.00028,1.00028,1.00028,1.00028
2023-04-01,1.00049,1.00049,1.00049,1.00049
2023-04-02,1.000255,1.000255,1.000255,1.000255
2023-04-03,1.00028798,1.00028798,1.00028798,1.00028798
2023-04-04,1.00015,1.00015,1.00015,1.00015
2023-04-05,1.000315,1.000315,1.000315,1.000315
2023-04-06,1.0003,1.0003,1.0003,1.0003
2023-04-07,1.0005524,1.0005524,1.0005524,1.0005524
2023-04-08,1.0006,1.0006,1.0006,1.0006
2023-04-09,1.00066,1.00066,1.00066,1.00066
2023-04-10,1.00045,1.00045,1.00045,1.00045
2023-04-11,1.00087368,1.00087368,1.00087368,1.00087368
2023-04-12,1.00089,1.00089,1.00089,1.00089
2023-04-13,1.00119493,1.00119493,1.00119493,1.00119493
2023-04-14,1.000875,1.000875,1.000875,1.000875
2023-04-15,1.001,1.001,1.001,1.001
2023-04-16,1.00083,1.00083,1.00083,1.00083
2023-04-17,1.0005287,1.0005287,1.0005287,1.0005287
2023-04-18,1.000325,1.000325,1.000325,1.000325
2023-04-19,1.00023,1.00023,1.00023,1.00023
2023-04-20,1.0002276,1.0002276,1.0002276,1.0002276
2023-04-21,0.999905,0.999905,0.999905,0.999905
2023-04-22,1.0004,1.0004,1.0004,1.0004
2023-04-23,1.0003059,1.0003059,1.0003059,1.0003059
2023-04-24,1.00006,1.00006,1.00006,1.00006
2023-04-25,1.00003477,1.00003477,1.00003477,1.00003477
2023-04-26,1.00005,1.00005,1.00005,1.00005
2023-04-27,1.0004628,1.0004628,1.0004628,1.0004628
2023-04-28,1.0005,1.0005,1.0005,1.0005
2023-04-29,1.001,1.001,1.001,1.001
2023-04-30,1.000576,1.000576,1.000576,1.000576
2023-05-01,1.0004131,1.0004131,1.0004131,1.0004131
2023-05-02,1.00004,1.00004,1.00004,1.00004
2023-05-03,1.000535,1.000535,1.000535,1.000535
2023-05-04,1.00059,1.00059,1.00059,1.00059
2023-05-05,1.000975,1.000975,1.000975,1.000975
2023-05-06,1.002,1.002,1.002,1.002
2023-05-07,1.0019,1.0019,1.0019,1.0019
2023-05-08,1.00144622,1.00144622,1.00144622,1.00144622
