timestamp,open,close,high,low
2023-03-31,1793.95,1822.15067984,1846.41600001,1781.26800975
2023-04-01,1822.44992844,1821.665,1842.12257303,1811.28499999
2023-04-02,1821.42287385,1795.366,1825.96000001,1773.885
2023-04-03,1795.32761798,1811.1175,1839.85,1764.26431635
2023-04-04,1812.1,1871.465,1888.91379886,1802.87
2023-04-05,1871.5,1909.4775,1940.9225,1865.29799999
2023-04-06,1909.35,1873.2,1910.365,1855.995
2023-04-07,1873.14595105,1865.00073279,1883.39,1843.7
2023-04-08,1864.94,1850.035,1880.50806497,1848.35
2023-04-09,1849.35292164,1859.92,1874.40157548,1826.78199999
2023-04-10,1859.9,1911.845,1919.39,1848.00355539
2023-04-11,1911.053,1891.91250001,1937.44558014,1883.67999999
2023-04-12,1891.67022059,1918.9,1933.26,1856.24
2023-04-13,1918.9,2013.69,2022.84,1901.105
2023-04-14,2013.69,2101.52115829,2130.15615604,2011.07
2023-04-15,2101.53910439,2092.5,2112.49093923,2074.54807738
2023-04-16,2092.5,2120.20627929,2140.91314,2074.87614491
2023-04-17,2120.20627929,2075.42,2121.69183579,2058.462
2023-04-18,2075.42,2104.37,2123.84,2054.99999999
2023-04-19,2104.35,1935.73682321,2105.5,1924.63237016
2023-04-20,1942.88157466,1942.895,1981.99225005,1916.79467659
2023-04-21,1942.57500075,1848.52999999,1956.37,1826.01026399
2023-04-22,1848.1972646,1874.1725,1887.275,1843.21929542
2023-04-23,1873.9,1862.064,1882.235,1838.6
2023-04-24,1862.18749999,1842.17,1888.8913508,1807.772634
2023-04-25,1842.33,1866.21,1877.83625,1803.75748385
2023-04-26,1866.52,1866.5675,1963.5025,1788.92
2023-04-27,1865.2337932,1909.055,1938.81,1861.995
2023-04-28,1909.02,1892.315,1924.33340808,1875.74369806
2023-04-29,1892.67,1908.9,1918.47,1885.7
2023-04-30,1908.59,1869.47,1939.31146859,1867.69
2023-05-01,1872.56,1831.18,1887.12,1806.85
2023-05-02,1831.08,1870.95040427,1881.35625768,1823.32000074
2023-05-03,1871.02308633,1905.37071728,1916.4,1844.0
2023-05-04,1905.5,1878.04551569,1917.545116,1867.9
2023-05-05,1878.0025,1995.64607346,1999.53,1876.57772319
2023-05-06,1996.045,1900.02477646,2018.72,1865.42149349
2023-05-07,1900.46554234,1872.99,1935.70649943,1871.51371962
2023-05-08,1872.3835636,1848.99137849,1886.26763241,1812.77972945
2023-05-09,1849.07138209,1847.63,1861.802025,1832.20999999
2023-05-10,1847.65,1842.35,1888.2891354,1792.35
2023-05-11,1842.505,1795.355,1843.07,1774.06
2023-05-12,1795.97,1808.305,1816.76,1740.71
2023-05-13,1808.315,1796.0,1816.80895238,1787.33768459
2023-05-14,1795.43,1800.17999999,1824.4,1792.17499999
2023-05-15,1799.89,1816.73,1847.235,1786.56
