timestamp,open,close,high,low
2024-07-28,0.99887597,0.9995002,0.99994797,0.9973154
2024-07-29,0.9995002,0.99816889,0.99997999,0.99753531
2024-07-30,0.9981689,0.99932557,0.99975062,0.9976271
2024-07-31,0.99932557,0.99892935,0.99990797,0.99783795
2024-08-01,0.99892136,0.99942547,0.99995034,0.99826656
2024-08-02,0.99942547,0.99981637,1.00005038,0.99852009
2024-08-03,0.99981637,0.99903205,1.00004098,0.99824671
2024-08-04,0.99903205,0.99943377,0.9998504,0.9982491
2024-08-05,0.99959095,0.99866901,0.99985562,0.99799066
2024-08-06,0.99866901,0.99842888,0.99949951,0.9974197
2024-08-07,0.99842907,0.99835774,0.99916547,0.99734053
2024-08-08,0.99835774,0.99859762,0.998944,0.99794801
2024-08-09,0.99859762,0.99868496,1.00046461,0.9963126
2024-08-10,0.998557,0.99969628,0.99989845,0.99754742
2024-08-11,0.99969628,0.99993256,1.00073881,0.99810955
2024-08-12,0.99993256,0.99987085,1.00050023,0.99824504
2024-08-13,0.99977112,0.99959239,1.00058892,0.99804499
2024-08-14,0.99959512,0.99950141,0.999835,0.99789862
2024-08-15,0.99950141,0.99871514,0.99999178,0.99765046
2024-08-16,0.99858951,0.99844911,0.99999573,0.99801011
2024-08-17,0.99856118,0.99863447,1.0001592,0.99786088
2024-08-18,0.99859893,0.99916015,0.99980761,0.99772123
2024-08-19,0.99928772,0.99859882,1.00018234,0.99789218
2024-08-20,0.99859882,0.99846506,1.00039857,0.99754541
2024-08-21,0.99846506,0.99827965,0.99931373,0.99772254
2024-08-22,0.99827965,0.99876401,1.00226043,0.99692096
2024-08-23,0.99883869,0.99915131,1.00111712,0.99799699
2024-08-24,0.99924995,0.99852638,0.99991486,0.99760653
2024-08-25,0.99852904,0.99905593,0.99998803,0.99797387
2024-08-26,0.99908421,0.99986394,1.00119641,0.99809958
2024-08-27,0.99986394,0.99856915,1.00104843,0.99819807
2024-08-28,0.99880514,0.99974791,1.00142481,0.9980347
2024-08-29,0.9998015,0.99988774,1.00139968,0.99784389
2024-08-30,0.99984014,0.99988434,1.00115698,0.99782481
2024-08-31,0.99988434,0.99944628,1.00050072,0.99845222
2024-09-01,0.99932184,0.99828299,1.00018446,0.99729628
2024-09-02,0.99828299,0.99927606,1.00033528,0.99795325
2024-09-03,0.9992646,0.99858545,1.00018971,0.99795733
2024-09-04,0.99858545,0.99993347,1.00109544,0.99790666
2024-09-05,0.99993348,0.998829,1.00140004,0.99810942
2024-09-06,0.99891695,0.9989155,1.00089201,0.99572383
2024-09-07,0.9989155,0.99894977,0.99993362,0.99815353
2024-09-08,0.99895017,0.99913864,1.00000157,0.99843696
2024-09-09,0.99927688,0.99935311,1.00086136,0.9970983
2024-09-10,0.99935296,0.99861829,1.00035716,0.99815636
2024-09-11,0.9986267,0.99899999,0.99915552,0.99599133
2024-09-12,0.99899998,0.99921545,1.00035381,0.99662268
2024-09-13,0.99921545,0.9998878,1.00116784,0.99810801
2024-09-14,0.9998878,0.99879972,1.0009557,0.99847519
2024-09-15,0.99878176,0.99819988,1.00057475,0.99791903
2024-09-16,0.99819956,0.99881533,0.99999592,0.99629922
2024-09-17,0.99881533,0.99921956,0.99988286,0.99790681
2024-09-18,0.99921956,0.99871484,0.99974552,0.99795025
2024-09-19,0.99866453,0.99920286,0.99993516,0.99819524
2024-09-20,0.99920145,0.9985067,0.99951055,0.99810034
2024-09-21,0.99850671,0.99863731,0.99966274,0.99804227
2024-09-22,0.99863731,0.99983421,1.00050909,0.99829661
2024-09-23,0.99983421,0.99944299,1.00066798,0.9971055
2024-09-24,0.99942369,0.99881995,1.000038,0.99799984
2024-09-25,0.99881995,0.99879485,1.0025002,0.99796175
2024-09-26,0.99878794,0.99948066,1.00090006,0.99704994
2024-09-27,0.99953248,0.99897958,1.0005408,0.99811448
2024-09-28,0.9988639,0.99964992,1.0000967,0.99775
2024-09-29,0.99964994,0.99878979,1.00029774,0.9978024
2024-09-30,0.99878979,0.99940247,1.00052544,0.99815904
2024-10-01,0.99938051,0.99912219,0.99994997,0.99782975
2024-10-02,0.99912469,0.99857628,0.99985385,0.9975773
2024-10-03,0.99860699,0.99829996,0.99978187,0.99693398
2024-10-04,0.99829981,0.99826,1.00047938,0.99780608
2024-10-05,0.99826,0.99833623,1.00028773,0.99797099
2024-10-06,0.998435,0.99897517,1.00012372,0.99810312
2024-10-07,0.99898866,0.99902762,0.99958509,0.99575956
2024-10-08,0.99902097,0.99899384,0.99955,0.99823142
2024-10-09,0.99899467,0.99910012,0.99969824,0.99191765
2024-10-10,0.99910261,0.99920997,1.00023,0.99825585
2024-10-11,0.9992235,0.9998705,1.00018418,0.99527402
2024-10-12,0.99986056,0.99922988,1.00039193,0.99721118
2024-10-13,0.9992293,1.00002699,1.00031102,0.99847907
2024-10-14,1.00002999,0.99981645,1.00077279,0.99827734
