timestamp,open,close,high,low
2022-12-31,579644526804.2384,574230919318.0881,579644526804.2384,571509825777.7566
2023-01-01,574638279332.4891,560383917367.3748,575548438564.0111,560383917367.3748
2023-01-02,560135445823.6157,569169385280.5621,569169385280.5621,544255894296.4131
2023-01-03,569798478600.5387,562249544863.9536,574782142446.6672,562249544863.9536
2023-01-04,561974803393.3102,519439589196.0923,561974803393.3102,508047997120.6643
2023-01-05,521119972827.5412,521475094668.5508,532461220951.579,521119972827.5412
2023-01-06,521179682600.98145,513026862360.3056,521179682600.98145,510145149592.3414
2023-01-07,513262535353.4649,503541892367.0016,513468349600.82635,503346921317.3873
2023-01-08,503384372759.4939,514533188650.54407,514533188650.54407,502302400534.9212
2023-01-09,514972755209.5411,534712116909.12524,534712116909.12524,514972755209.5411
2023-01-10,534857845868.3114,539147394541.5564,539147394541.5564,528220462307.8653
2023-01-11,539561655009.77704,558269754140.1404,558489891342.3225,539561655009.77704
2023-01-12,559017437838.1166,588714887451.879,588714887451.879,546399744992.1777
2023-01-13,589929740796.7183,646600709805.1998,646600709805.1998,570844968214.8043
2023-01-14,650805545979.0985,753595198324.4092,753595198324.4092,650805545979.0985
2023-01-15,758522667219.6569,759608949908.1232,779590840310.7961,734805708478.4055
2023-01-16,759648595576.0675,729367992689.1267,766218427009.336,727746931106.7681
2023-01-17,729320419578.9897,709249900045.9133,731260882629.8732,706612553034.5894
2023-01-18,708534871524.5104,701604334358.9338,708534871524.5104,682882935443.3108
2023-01-19,701601457503.821,641929070133.7448,701601457503.821,641929070133.7448
2023-01-20,641615619878.0038,635899880997.0647,641615619878.0038,610669913451.6812
2023-01-21,637441842953.4597,707349634643.2286,708329036213.8466,630419319352.0692
2023-01-22,706839001640.5834,678471999093.2734,706839001640.5834,665516167843.4006
2023-01-23,677994330435.127,700422594368.2858,703936303317.729,670223887568.3702
2023-01-24,699629012814.8735,669749475917.4027,703095015160.3287,669749475917.4027
2023-01-25,668855053168.745,654758513066.8018,668855053168.745,638881175608.5449
2023-01-26,655593449452.1625,623916353344.5088,658080549629.7288,623916353344.5088
2023-01-27,623781126374.0945,605287461110.9972,625525607337.2178,605287461110.9972
2023-01-28,604713001322.5878,592818793309.2053,604713001322.5878,587675110698.1106
2023-01-29,592476106253.2458,643667036982.0494,644775108668.0652,581330062238.9752
2023-01-30,642954638635.0189,619161661117.2706,642954638635.0189,611797641010.3878
2023-01-31,619387046715.715,630865316296.3091,630865316296.3091,608680607460.5497
2023-02-01,631104648701.9458,635446367020.3702,644582281911.1599,631104648701.9458
2023-02-02,635455095997.5577,630515123445.2251,635655616857.5864,612873902197.0483
2023-02-03,631080452435.5568,609013659196.4609,632914467628.7726,608398417934.133
2023-02-04,608827846862.0677,612766803960.2266,612766803960.2266,601565413494.8218
2023-02-05,612935319035.836,627524616085.3464,627524616085.3464,610776603911.5754
